id_dispositivo,id_usuario,tipo,sistema_operacional
39134,534,Notebook,Windows
39135,15,Tablet,Windows
39136,117,Notebook,Linux
39137,361,SmartTV,iOS
39138,595,Smartphone,Windows
39139,530,Tablet,Android
39140,918,Notebook,Windows
39141,756,Smartphone,Android
39142,574,Smartphone,iOS
39143,869,SmartTV,Android
39144,186,SmartTV,Windows
39145,888,Tablet,Linux
39146,692,Tablet,Linux
39147,729,Smartphone,Linux
39148,772,SmartTV,Android
39149,929,Smartphone,Linux
39150,214,Tablet,Windows
39151,389,Smartphone,Android
39152,822,Smartphone,iOS
39153,386,Tablet,Linux
39154,573,Notebook,Windows
39155,565,Smartphone,Android
39156,107,Tablet,Android
39157,989,SmartTV,Linux
39158,280,SmartTV,Android
39159,136,Tablet,iOS
39160,536,Smartphone,iOS
39161,707,Smartphone,Android
39162,299,Smartphone,Android
39163,327,Tablet,iOS
39164,657,Tablet,Windows
39165,806,SmartTV,Windows
39166,210,Tablet,iOS
39167,651,Tablet,Linux
39168,91,Tablet,Windows
39169,453,SmartTV,Android
39170,342,Notebook,Android
39171,438,Smartphone,iOS
39172,694,Tablet,Windows
39173,297,Tablet,Android
39174,277,SmartTV,Android
39175,317,Notebook,Windows
39176,302,SmartTV,Linux
39177,494,Notebook,Windows
39178,436,SmartTV,Linux
39179,747,Tablet,Linux
39180,845,SmartTV,Android
39181,301,Smartphone,iOS
39182,78,Notebook,iOS
39183,407,Tablet,Windows
39184,21,Notebook,iOS
39185,255,Smartphone,Windows
39186,154,Tablet,iOS
39187,539,Smartphone,Linux
39188,17,Smartphone,Linux
39189,638,Tablet,Linux
39190,452,Smartphone,Linux
39191,261,Notebook,Android
39192,395,Tablet,Windows
39193,525,Tablet,Windows
39194,129,SmartTV,iOS
39195,712,Notebook,Android
39196,74,Tablet,Android
39197,147,Notebook,Linux
39198,33,Tablet,Android
39199,368,Smartphone,Windows
39200,919,Notebook,Android
39201,542,Tablet,Linux
39202,426,Tablet,Linux
39203,99,SmartTV,Android
39204,564,Notebook,Android
39205,63,SmartTV,iOS
39206,25,Tablet,Linux
39207,59,Smartphone,Windows
39208,90,SmartTV,iOS
39209,37,SmartTV,iOS
39210,126,Tablet,Linux
39211,372,Notebook,Windows
39212,781,Notebook,iOS
39213,237,SmartTV,Windows
39214,676,SmartTV,Android
39215,833,SmartTV,Windows
39216,182,Smartphone,Linux
39217,563,Tablet,Linux
39218,417,Notebook,Android
39219,263,Tablet,iOS
39220,444,Smartphone,Windows
39221,700,Smartphone,Windows
39222,525,Tablet,Android
39223,356,SmartTV,iOS
39224,595,Smartphone,iOS
39225,957,Tablet,Windows
39226,665,Notebook,iOS
39227,124,SmartTV,Android
39228,530,SmartTV,Windows
39229,14,SmartTV,Android
39230,668,SmartTV,Android
39231,372,Tablet,Linux
39232,145,SmartTV,Android
39233,541,Tablet,iOS
39234,241,SmartTV,Windows
39235,864,Notebook,Linux
39236,478,Smartphone,iOS
39237,853,Smartphone,Windows
39238,555,SmartTV,Linux
39239,544,SmartTV,Android
39240,545,Tablet,Linux
39241,251,Notebook,Android
39242,542,Tablet,Linux
39243,356,Smartphone,Android
39244,631,Smartphone,iOS
39245,725,Smartphone,Android
39246,193,SmartTV,Android
39247,2,Tablet,iOS
39248,253,Smartphone,iOS
39249,130,Notebook,Linux
39250,197,Notebook,iOS
39251,93,Tablet,iOS
39252,848,Tablet,Android
39253,606,Smartphone,Android
39254,202,Notebook,Android
39255,843,Tablet,Android
39256,718,Notebook,Android
39257,356,Smartphone,Linux
39258,643,SmartTV,iOS
39259,180,Tablet,Android
39260,656,Smartphone,Android
39261,80,Notebook,Android
39262,64,SmartTV,Linux
39263,307,Smartphone,Android
39264,173,Notebook,Android
39265,591,Notebook,Windows
39266,697,Smartphone,Windows
39267,75,SmartTV,Windows
39268,416,Tablet,iOS
39269,964,Tablet,Linux
39270,436,Tablet,Windows
39271,100,Tablet,Windows
39272,396,Smartphone,Windows
39273,317,Tablet,iOS
39274,208,SmartTV,iOS
39275,680,Tablet,Linux
39276,948,Tablet,Windows
39277,761,SmartTV,Windows
39278,6,Smartphone,iOS
39279,461,Smartphone,Android
39280,281,Notebook,Linux
39281,232,Tablet,Android
39282,802,Smartphone,iOS
39283,214,Tablet,Linux
39284,596,Notebook,Linux
39285,151,Smartphone,iOS
39286,131,Notebook,iOS
39287,513,Notebook,Windows
39288,735,SmartTV,iOS
39289,61,Tablet,iOS
39290,678,Tablet,Android
39291,841,Smartphone,Windows
39292,904,Tablet,Windows
39293,270,Tablet,iOS
39294,327,SmartTV,Linux
39295,893,Notebook,Linux
39296,231,Tablet,Windows
39297,57,Tablet,iOS
39298,447,SmartTV,Android
39299,766,Notebook,iOS
39300,99,Notebook,Windows
39301,186,Tablet,Windows
39302,371,SmartTV,Android
39303,572,Smartphone,iOS
39304,649,Smartphone,iOS
39305,586,Tablet,Windows
39306,694,SmartTV,Linux
39307,520,Tablet,Windows
39308,602,Notebook,Linux
39309,617,SmartTV,Windows
39310,909,Smartphone,Windows
39311,514,Tablet,Linux
39312,8,Tablet,Android
39313,311,Notebook,Android
39314,815,SmartTV,Android
39315,955,Smartphone,Windows
39316,70,SmartTV,Linux
39317,378,Smartphone,Android
39318,74,SmartTV,iOS
39319,657,SmartTV,Android
39320,609,Notebook,Windows
39321,892,SmartTV,iOS
39322,894,SmartTV,iOS
39323,628,Notebook,Windows
39324,772,SmartTV,Linux
39325,884,Notebook,Linux
39326,983,Smartphone,Windows
39327,732,SmartTV,Android
39328,462,Tablet,Linux
39329,49,SmartTV,iOS
39330,897,Tablet,iOS
39331,96,Notebook,Android
39332,505,SmartTV,Android
39333,199,SmartTV,Linux
39334,205,Notebook,Android
39335,142,Notebook,Windows
39336,291,SmartTV,Android
39337,242,Tablet,iOS
39338,327,Notebook,iOS
39339,295,Tablet,iOS
39340,342,Notebook,Linux
39341,686,Notebook,Windows
39342,553,Tablet,Windows
39343,227,Tablet,iOS
39344,466,Tablet,Android
39345,117,Tablet,iOS
39346,955,Notebook,iOS
39347,315,Notebook,iOS
39348,511,Tablet,iOS
39349,346,SmartTV,Windows
39350,116,SmartTV,Linux
39351,789,Notebook,Linux
39352,731,Smartphone,iOS
39353,972,Tablet,Linux
39354,853,SmartTV,Windows
39355,731,Notebook,iOS
39356,234,Notebook,Linux
39357,182,SmartTV,Windows
39358,902,Tablet,Windows
39359,101,Notebook,Android
39360,106,Notebook,iOS
39361,929,Smartphone,Linux
39362,515,Notebook,Windows
39363,38,Notebook,iOS
39364,291,SmartTV,Windows
39365,439,Smartphone,Windows
39366,399,Tablet,iOS
39367,690,Tablet,iOS
39368,726,Notebook,Android
39369,634,Smartphone,Windows
39370,29,Tablet,Windows
39371,471,Smartphone,Windows
39372,889,Smartphone,iOS
39373,941,Smartphone,Linux
39374,851,SmartTV,Android
39375,663,Notebook,Android
39376,479,Notebook,Linux
39377,807,Notebook,Windows
39378,308,Smartphone,Android
39379,185,Notebook,Linux
39380,642,Tablet,iOS
39381,349,SmartTV,Android
39382,538,Tablet,Windows
39383,403,Notebook,Windows
39384,66,Smartphone,Linux
39385,697,Smartphone,Linux
39386,469,Tablet,Android
39387,626,Notebook,iOS
39388,454,Tablet,iOS
39389,638,Tablet,iOS
39390,777,SmartTV,Linux
39391,268,Smartphone,Linux
39392,504,SmartTV,Windows
39393,666,SmartTV,Windows
39394,631,Smartphone,Android
39395,328,SmartTV,iOS
39396,165,SmartTV,Windows
39397,819,SmartTV,Windows
39398,538,Tablet,Linux
39399,669,Notebook,Android
39400,308,Smartphone,iOS
39401,90,Notebook,Windows
39402,987,Notebook,Linux
39403,614,Smartphone,iOS
39404,465,Notebook,iOS
39405,742,SmartTV,Android
39406,219,Tablet,iOS
39407,755,Notebook,Linux
39408,616,SmartTV,Windows
39409,670,SmartTV,Linux
39410,381,Smartphone,Linux
39411,316,Notebook,Android
39412,589,SmartTV,Linux
39413,276,Smartphone,Android
39414,626,Smartphone,iOS
39415,46,Smartphone,Windows
39416,249,Tablet,Windows
39417,537,SmartTV,Linux
39418,29,Tablet,Windows
39419,699,Smartphone,Windows
39420,723,Smartphone,Linux
39421,537,Tablet,Android
39422,778,Notebook,iOS
39423,463,Smartphone,Android
39424,873,Notebook,Windows
39425,443,Smartphone,Windows
39426,248,Smartphone,iOS
39427,700,Notebook,iOS
39428,799,Notebook,Linux
39429,193,SmartTV,Android
39430,632,SmartTV,Android
39431,286,Notebook,Linux
39432,915,Tablet,Windows
39433,179,SmartTV,Android
39434,25,Notebook,Android
39435,373,Notebook,Windows
39436,697,Smartphone,Windows
39437,617,SmartTV,Linux
39438,269,SmartTV,Android
39439,292,SmartTV,Linux
39440,865,Notebook,Linux
39441,146,SmartTV,iOS
39442,735,Tablet,Windows
39443,151,Smartphone,Android
39444,936,Notebook,Android
39445,60,Smartphone,Windows
39446,949,Notebook,Windows
39447,287,Notebook,Windows
39448,898,Notebook,iOS
39449,884,Notebook,Windows
39450,106,Smartphone,Windows
39451,33,Tablet,Android
39452,183,Notebook,iOS
39453,49,Notebook,iOS
39454,997,Notebook,iOS
39455,592,Tablet,Linux
39456,642,Smartphone,Linux
39457,209,Notebook,Windows
39458,402,SmartTV,Linux
39459,751,Tablet,Android
39460,381,Smartphone,Linux
39461,804,Smartphone,Windows
39462,46,Notebook,Windows
39463,321,Tablet,Android
39464,774,Tablet,Android
39465,604,SmartTV,Linux
39466,329,Smartphone,iOS
39467,946,Tablet,Android
39468,116,SmartTV,Android
39469,281,Smartphone,Android
39470,983,Notebook,iOS
39471,104,Smartphone,iOS
39472,249,Tablet,iOS
39473,777,SmartTV,Linux
39474,626,SmartTV,Android
39475,453,Tablet,Linux
39476,193,Notebook,Windows
39477,247,Tablet,Linux
39478,348,SmartTV,iOS
39479,119,Tablet,Android
39480,716,SmartTV,iOS
39481,229,Tablet,Android
39482,739,Notebook,Linux
39483,628,Notebook,Linux
39484,844,SmartTV,Android
39485,160,Notebook,iOS
39486,859,Smartphone,Windows
39487,357,Notebook,iOS
39488,717,Notebook,iOS
39489,863,Notebook,Linux
39490,869,Smartphone,Linux
39491,443,Smartphone,Windows
39492,956,SmartTV,Android
39493,434,Smartphone,Linux
39494,437,Tablet,Windows
39495,390,Notebook,Linux
39496,29,Smartphone,Android
39497,260,SmartTV,iOS
39498,851,Notebook,Android
39499,417,SmartTV,Windows
39500,674,Tablet,iOS
39501,325,Notebook,Android
39502,993,Tablet,iOS
39503,716,Notebook,iOS
39504,557,Notebook,Windows
39505,214,Tablet,Linux
39506,935,Smartphone,Windows
39507,522,Smartphone,Android
39508,248,Tablet,Windows
39509,6,Tablet,Android
39510,966,Tablet,Android
39511,675,SmartTV,iOS
39512,971,Tablet,Windows
39513,932,SmartTV,Android
39514,432,Notebook,Windows
39515,69,Tablet,iOS
39516,943,Tablet,Linux
39517,283,Notebook,Linux
39518,248,SmartTV,Linux
39519,956,Notebook,iOS
39520,849,Smartphone,iOS
39521,765,Notebook,Linux
39522,882,Notebook,iOS
39523,871,Smartphone,Windows
39524,342,Smartphone,Android
39525,672,Notebook,Linux
39526,672,Notebook,iOS
39527,780,Smartphone,iOS
39528,861,Notebook,Android
39529,729,Tablet,Linux
39530,913,SmartTV,Linux
39531,263,SmartTV,Windows
39532,60,Tablet,Android
39533,781,Tablet,iOS
39534,79,SmartTV,Linux
39535,664,Notebook,iOS
39536,718,SmartTV,iOS
39537,161,SmartTV,Linux
39538,451,Smartphone,Android
39539,400,Smartphone,Linux
39540,695,SmartTV,Android
39541,184,SmartTV,Android
39542,844,Smartphone,iOS
39543,942,Smartphone,Android
39544,946,Tablet,iOS
39545,643,Smartphone,Android
39546,360,Notebook,Android
39547,672,Notebook,Windows
39548,173,Notebook,Android
39549,470,Tablet,iOS
39550,802,Smartphone,Linux
39551,615,Smartphone,iOS
39552,550,Smartphone,iOS
39553,138,SmartTV,Windows
39554,54,Notebook,Android
39555,486,Tablet,Linux
39556,870,Notebook,Linux
39557,620,Tablet,iOS
39558,670,Smartphone,Windows
39559,741,SmartTV,Android
39560,324,SmartTV,iOS
39561,337,Tablet,Android
39562,618,Tablet,Linux
39563,816,Smartphone,Android
39564,946,Smartphone,Windows
39565,140,SmartTV,iOS
39566,179,SmartTV,iOS
39567,316,Tablet,Linux
39568,426,Tablet,Windows
39569,939,Tablet,Linux
39570,754,Notebook,Linux
39571,76,Notebook,Windows
39572,356,SmartTV,Android
39573,320,Tablet,Linux
39574,974,SmartTV,Android
39575,358,Tablet,iOS
39576,299,SmartTV,Windows
39577,405,Notebook,Linux
39578,431,SmartTV,Linux
39579,840,Tablet,Windows
39580,158,Tablet,iOS
39581,631,Notebook,Windows
39582,47,Tablet,Linux
39583,220,Smartphone,Linux
39584,119,Smartphone,Android
39585,159,Notebook,iOS
39586,27,Tablet,Linux
39587,837,SmartTV,Linux
39588,705,SmartTV,Android
39589,119,Notebook,Linux
39590,48,Smartphone,iOS
39591,964,SmartTV,iOS
39592,55,SmartTV,Windows
39593,144,Notebook,Windows
39594,62,SmartTV,iOS
39595,347,Tablet,Android
39596,478,Tablet,Android
39597,546,Tablet,Windows
39598,884,Notebook,iOS
39599,815,SmartTV,iOS
39600,407,SmartTV,Windows
39601,340,SmartTV,Windows
39602,607,SmartTV,Android
39603,985,Notebook,iOS
39604,959,Notebook,Windows
39605,427,Smartphone,Android
39606,153,Tablet,Linux
39607,756,Notebook,Linux
39608,134,SmartTV,Linux
39609,402,Tablet,Android
39610,416,Tablet,Linux
39611,591,SmartTV,iOS
39612,375,SmartTV,Windows
39613,21,Tablet,Android
39614,383,Tablet,Linux
39615,922,SmartTV,Linux
39616,179,Tablet,Windows
39617,583,Smartphone,Android
39618,326,Smartphone,iOS
39619,250,SmartTV,iOS
39620,634,Tablet,Linux
39621,227,Smartphone,Android
39622,897,SmartTV,Windows
39623,586,Smartphone,Linux
39624,879,SmartTV,Linux
39625,634,Smartphone,Windows
39626,182,Smartphone,Android
39627,399,Smartphone,iOS
39628,126,Tablet,Android
39629,304,SmartTV,Linux
39630,985,SmartTV,Linux
39631,582,Smartphone,Linux
39632,593,Smartphone,iOS
39633,347,Smartphone,iOS
39634,258,Smartphone,iOS
39635,271,Smartphone,iOS
39636,509,Smartphone,iOS
39637,562,Notebook,Linux
39638,710,SmartTV,iOS
39639,917,Tablet,iOS
39640,711,Smartphone,Windows
39641,611,Smartphone,Linux
39642,241,Smartphone,iOS
39643,341,Tablet,Android
39644,121,SmartTV,Windows
39645,9,Tablet,Android
39646,455,Tablet,iOS
39647,856,Tablet,iOS
39648,97,Smartphone,iOS
39649,730,Smartphone,Android
39650,398,Tablet,Windows
39651,37,Smartphone,iOS
39652,158,SmartTV,Linux
39653,458,SmartTV,iOS
39654,557,Tablet,iOS
39655,55,Notebook,Windows
39656,613,Smartphone,Windows
39657,276,Smartphone,iOS
39658,782,SmartTV,iOS
39659,324,Tablet,iOS
39660,153,SmartTV,Android
39661,994,Tablet,iOS
39662,209,SmartTV,iOS
39663,886,SmartTV,Linux
39664,31,Smartphone,Windows
39665,4,Notebook,Linux
39666,870,Tablet,Android
39667,973,SmartTV,Windows
39668,187,Notebook,Linux
39669,683,Notebook,iOS
39670,788,Smartphone,iOS
39671,343,Notebook,Linux
39672,227,SmartTV,Windows
39673,106,Tablet,Android
39674,11,Smartphone,Android
39675,935,Notebook,iOS
39676,971,Notebook,Linux
39677,851,Tablet,Linux
39678,260,Smartphone,Linux
39679,519,SmartTV,Linux
39680,295,Smartphone,Android
39681,165,Tablet,Android
39682,168,Notebook,Android
39683,986,SmartTV,iOS
39684,485,SmartTV,iOS
39685,592,Tablet,Windows
39686,525,Notebook,Android
39687,687,Smartphone,Linux
39688,160,Smartphone,Windows
39689,577,Tablet,iOS
39690,251,Smartphone,Linux
39691,405,SmartTV,Windows
39692,771,Tablet,Android
39693,740,Smartphone,Linux
39694,755,Smartphone,Linux
39695,132,SmartTV,Android
39696,374,SmartTV,iOS
39697,838,SmartTV,iOS
39698,420,SmartTV,Linux
39699,991,Notebook,Android
39700,825,Tablet,Linux
39701,28,Notebook,Android
39702,459,Tablet,Android
39703,156,SmartTV,iOS
39704,172,Smartphone,Android
39705,759,Notebook,Android
39706,41,Notebook,Windows
39707,521,Smartphone,Android
39708,649,Smartphone,Android
39709,664,Notebook,Android
39710,12,Notebook,Windows
39711,429,SmartTV,Linux
39712,292,Smartphone,iOS
39713,636,Tablet,Linux
39714,561,Tablet,iOS
39715,893,Notebook,Android
39716,402,Tablet,Android
39717,563,Smartphone,Android
39718,8,Tablet,Android
39719,414,SmartTV,iOS
39720,614,SmartTV,Linux
39721,105,Tablet,Android
39722,10,Tablet,iOS
39723,808,Smartphone,iOS
39724,547,Smartphone,iOS
39725,532,Notebook,Android
39726,245,Smartphone,Android
39727,855,Tablet,Android
39728,742,SmartTV,Linux
39729,74,Tablet,Android
39730,171,Tablet,Windows
39731,554,Tablet,Android
39732,808,SmartTV,Windows
39733,431,Tablet,iOS
39734,316,Smartphone,Linux
39735,405,Smartphone,Linux
39736,651,Tablet,Linux
39737,411,Notebook,iOS
39738,895,SmartTV,Linux
39739,72,Notebook,Android
39740,38,Tablet,Android
39741,339,Smartphone,Linux
39742,195,Notebook,iOS
39743,648,Smartphone,Windows
39744,553,Tablet,Windows
39745,561,SmartTV,Android
39746,360,Tablet,Android
39747,312,Smartphone,Android
39748,371,Notebook,Windows
39749,200,Smartphone,iOS
39750,346,Smartphone,Android
39751,386,Notebook,iOS
39752,681,Smartphone,iOS
39753,87,Tablet,Windows
39754,964,Tablet,Linux
39755,599,Notebook,iOS
39756,355,Tablet,Windows
39757,850,Tablet,Android
39758,635,SmartTV,Android
39759,477,SmartTV,Android
39760,585,SmartTV,Linux
39761,833,Smartphone,Linux
39762,513,Tablet,Windows
39763,471,Smartphone,iOS
39764,512,Tablet,Windows
39765,821,Notebook,iOS
39766,140,Notebook,Windows
39767,660,Smartphone,Android
39768,770,Smartphone,Windows
39769,350,Smartphone,iOS
39770,61,Notebook,Android
39771,894,Smartphone,Android
39772,872,SmartTV,Windows
39773,911,Smartphone,iOS
39774,647,Notebook,iOS
39775,810,Smartphone,Linux
39776,989,Tablet,Linux
39777,902,Tablet,Android
39778,398,Tablet,Linux
39779,740,Smartphone,iOS
39780,323,Smartphone,Windows
39781,405,SmartTV,iOS
39782,204,Notebook,Linux
39783,431,Smartphone,Android
39784,912,SmartTV,iOS
39785,134,Notebook,Android
39786,437,Tablet,Windows
39787,242,SmartTV,Android
39788,827,SmartTV,Linux
39789,748,Notebook,Android
39790,440,Smartphone,Android
39791,328,Tablet,iOS
39792,578,SmartTV,Linux
39793,27,Smartphone,iOS
39794,267,Tablet,Android
39795,487,SmartTV,Linux
39796,94,SmartTV,Linux
39797,370,Smartphone,Android
39798,627,SmartTV,Android
39799,81,Tablet,Linux
39800,655,Tablet,iOS
39801,284,Notebook,iOS
39802,194,Smartphone,Android
39803,40,Tablet,Linux
39804,718,Notebook,Linux
39805,815,Tablet,Linux
39806,652,SmartTV,Windows
39807,442,SmartTV,Linux
39808,509,Tablet,Android
39809,496,Notebook,iOS
39810,711,SmartTV,Android
39811,224,Notebook,Android
39812,269,Notebook,iOS
39813,230,Smartphone,Windows
39814,862,Notebook,Windows
39815,370,Tablet,Linux
39816,768,SmartTV,Linux
39817,233,Tablet,Windows
39818,385,Smartphone,Linux
39819,6,Tablet,Windows
39820,769,Tablet,iOS
39821,226,SmartTV,iOS
39822,619,Notebook,Linux
39823,16,SmartTV,Linux
39824,542,SmartTV,Linux
39825,932,SmartTV,Linux
39826,852,Smartphone,Windows
39827,171,SmartTV,Windows
39828,632,Notebook,Linux
39829,522,Tablet,Windows
39830,689,Notebook,Android
39831,872,Smartphone,Android
39832,831,Tablet,iOS
39833,40,SmartTV,Android
39834,186,Tablet,iOS
39835,564,Notebook,Windows
39836,69,SmartTV,Android
39837,848,Smartphone,Android
39838,652,SmartTV,iOS
39839,444,Tablet,Windows
39840,58,Smartphone,Android
39841,897,Notebook,Linux
39842,620,Tablet,iOS
39843,993,Notebook,iOS
39844,169,Smartphone,Linux
39845,515,Smartphone,iOS
39846,883,Tablet,iOS
39847,172,Tablet,iOS
39848,884,SmartTV,iOS
39849,991,Tablet,iOS
39850,619,Tablet,Windows
39851,601,Notebook,Linux
39852,528,SmartTV,Android
39853,82,Smartphone,Windows
39854,368,Notebook,Linux
39855,410,Smartphone,Windows
39856,387,SmartTV,Android
39857,558,Tablet,Windows
39858,530,Tablet,Windows
39859,353,Smartphone,iOS
39860,432,SmartTV,Android
39861,121,Notebook,iOS
39862,810,SmartTV,Android
39863,47,Smartphone,iOS
39864,376,Smartphone,Windows
39865,460,Notebook,Windows
39866,8,Tablet,Android
39867,717,Tablet,Android
39868,907,Tablet,Windows
39869,642,Notebook,Windows
39870,217,SmartTV,Linux
39871,286,Tablet,Windows
39872,328,Notebook,Android
39873,104,Smartphone,Linux
39874,594,Smartphone,Android
39875,366,Smartphone,Linux
39876,144,Notebook,Linux
39877,60,Notebook,Linux
39878,881,SmartTV,Android
39879,124,SmartTV,Android
39880,121,Notebook,iOS
39881,954,Tablet,Android
39882,331,SmartTV,Android
39883,411,Notebook,Windows
39884,142,Tablet,Windows
39885,858,Notebook,Linux
39886,333,SmartTV,Android
39887,235,SmartTV,Windows
39888,696,Notebook,Linux
39889,86,Smartphone,Android
39890,567,Notebook,Linux
39891,31,Notebook,Android
39892,968,Notebook,iOS
39893,296,Notebook,Windows
39894,71,Notebook,Linux
39895,8,SmartTV,iOS
39896,138,SmartTV,Windows
39897,315,SmartTV,Windows
39898,660,Tablet,Windows
39899,829,Smartphone,Windows
39900,748,SmartTV,Windows
39901,192,Tablet,Android
39902,206,Notebook,iOS
39903,688,Tablet,Android
39904,879,Smartphone,iOS
39905,688,Smartphone,Windows
39906,192,Tablet,Android
39907,364,Tablet,Windows
39908,822,Notebook,iOS
39909,272,SmartTV,Windows
39910,117,SmartTV,Linux
39911,422,Smartphone,Android
39912,274,Tablet,Windows
39913,229,Smartphone,Linux
39914,629,Smartphone,iOS
39915,128,Tablet,Android
39916,89,Tablet,iOS
39917,966,Notebook,Android
39918,793,SmartTV,Android
39919,331,Tablet,Windows
39920,155,Tablet,Windows
39921,883,SmartTV,Android
39922,539,Tablet,iOS
39923,34,Smartphone,Windows
39924,427,Tablet,Android
39925,45,SmartTV,Windows
39926,432,SmartTV,iOS
39927,358,Smartphone,Linux
39928,943,Tablet,Windows
39929,451,Smartphone,Linux
39930,877,Notebook,iOS
39931,652,Tablet,iOS
39932,130,SmartTV,iOS
39933,710,Tablet,iOS
39934,659,Tablet,Windows
39935,417,Notebook,Android
39936,702,SmartTV,Linux
39937,1000,Notebook,Windows
39938,463,SmartTV,iOS
39939,523,Tablet,Linux
39940,474,SmartTV,Android
39941,543,Smartphone,Linux
39942,353,Tablet,Linux
39943,194,Notebook,Windows
39944,402,SmartTV,Android
39945,839,SmartTV,Android
39946,877,Smartphone,Windows
39947,461,Tablet,Linux
39948,828,Smartphone,Linux
39949,352,SmartTV,Linux
39950,298,SmartTV,iOS
39951,888,Tablet,Android
39952,734,Smartphone,Android
39953,201,Notebook,iOS
39954,928,Smartphone,iOS
39955,809,Tablet,Linux
39956,479,SmartTV,Android
39957,323,Tablet,Windows
39958,885,Tablet,Linux
39959,622,SmartTV,iOS
39960,727,Smartphone,iOS
39961,101,SmartTV,Linux
39962,354,Tablet,iOS
39963,23,SmartTV,Linux
39964,25,Notebook,Windows
39965,66,SmartTV,Linux
39966,725,SmartTV,Android
39967,459,SmartTV,iOS
39968,820,Smartphone,Windows
39969,454,SmartTV,iOS
39970,161,Tablet,iOS
39971,869,Notebook,Android
39972,290,Smartphone,Android
39973,199,Smartphone,Linux
39974,128,Smartphone,iOS
39975,483,Tablet,Android
39976,732,Tablet,Windows
39977,886,SmartTV,Android
39978,72,SmartTV,Linux
39979,901,Smartphone,Windows
39980,750,Notebook,iOS
39981,883,Notebook,Linux
39982,462,Tablet,Android
39983,710,Tablet,Linux
39984,166,Tablet,Windows
39985,695,Smartphone,Linux
39986,308,Notebook,iOS
39987,450,SmartTV,Windows
39988,512,SmartTV,Windows
39989,578,Smartphone,Android
39990,641,Smartphone,iOS
39991,255,Notebook,iOS
39992,485,Smartphone,iOS
39993,83,SmartTV,Linux
39994,600,SmartTV,iOS
39995,190,Tablet,Windows
39996,337,Notebook,Windows
39997,237,Notebook,Windows
39998,455,Smartphone,Windows
39999,818,Tablet,Linux
40000,710,Notebook,Linux
40001,633,Tablet,Windows
40002,434,SmartTV,iOS
40003,679,SmartTV,iOS
40004,593,Smartphone,iOS
40005,740,Notebook,Windows
40006,786,SmartTV,iOS
40007,18,Tablet,Windows
40008,766,Smartphone,Android
40009,1000,SmartTV,Linux
40010,903,Smartphone,iOS
40011,273,SmartTV,Windows
40012,792,Smartphone,Linux
40013,743,Smartphone,Android
40014,681,Tablet,iOS
40015,909,Notebook,Linux
40016,352,SmartTV,Linux
40017,192,Smartphone,iOS
40018,583,Tablet,Android
40019,991,Notebook,Linux
40020,571,SmartTV,Android
40021,643,Smartphone,Linux
40022,979,Notebook,iOS
40023,643,SmartTV,Linux
40024,690,SmartTV,Windows
40025,693,SmartTV,Linux
40026,939,Tablet,Linux
40027,809,Smartphone,Android
40028,667,Tablet,Android
40029,209,Smartphone,Linux
40030,561,Notebook,Windows
40031,820,Smartphone,Android
40032,26,Tablet,Android
40033,571,Tablet,Windows
40034,106,Tablet,Windows
40035,503,Notebook,Linux
40036,311,Notebook,Windows
40037,463,SmartTV,Windows
40038,740,Smartphone,Linux
40039,1000,SmartTV,Windows
40040,269,Smartphone,Linux
40041,556,Tablet,Linux
40042,471,Tablet,Windows
40043,817,Tablet,Linux
40044,412,Smartphone,Android
40045,995,Notebook,Linux
40046,233,Smartphone,Windows
40047,483,Tablet,Windows
40048,147,SmartTV,Windows
40049,886,Notebook,Linux
40050,311,Notebook,Linux
40051,617,SmartTV,Linux
40052,439,Tablet,Windows
40053,271,SmartTV,Android
40054,798,Tablet,Windows
40055,504,Notebook,Android
40056,710,Smartphone,Windows
40057,101,Notebook,Linux
40058,348,Notebook,Linux
40059,111,Tablet,Linux
40060,107,Smartphone,Android
40061,174,SmartTV,Windows
40062,938,Smartphone,iOS
40063,132,SmartTV,Linux
40064,783,Notebook,iOS
40065,760,SmartTV,Android
40066,553,SmartTV,Android
40067,178,Notebook,iOS
40068,956,SmartTV,Windows
40069,685,Tablet,Linux
40070,619,SmartTV,Linux
40071,245,SmartTV,Android
40072,161,Notebook,Linux
40073,528,Notebook,Android
40074,556,SmartTV,iOS
40075,648,SmartTV,Windows
40076,621,Notebook,Android
40077,48,Notebook,iOS
40078,33,Notebook,iOS
40079,962,Smartphone,iOS
40080,913,Tablet,Android
40081,881,SmartTV,Linux
40082,244,Notebook,iOS
40083,924,Notebook,iOS
40084,19,SmartTV,iOS
40085,781,Smartphone,Android
40086,720,Smartphone,iOS
40087,152,Notebook,Linux
40088,192,Tablet,Windows
40089,417,Smartphone,iOS
40090,15,Smartphone,Linux
40091,962,Smartphone,iOS
40092,431,SmartTV,Linux
40093,407,Notebook,Windows
40094,761,Tablet,Android
40095,243,Smartphone,Windows
40096,675,Tablet,Android
40097,611,Notebook,iOS
40098,958,Smartphone,Windows
40099,357,SmartTV,Windows
40100,560,Notebook,iOS
40101,876,Smartphone,Linux
40102,984,Smartphone,Linux
40103,893,Notebook,Windows
40104,783,Tablet,Linux
40105,607,Smartphone,Android
40106,268,Smartphone,iOS
40107,821,Smartphone,Android
40108,516,SmartTV,iOS
40109,527,SmartTV,Windows
40110,337,Notebook,Android
40111,306,Smartphone,iOS
40112,414,Smartphone,Linux
40113,814,Smartphone,Linux
